t_start,duration,offset,t_local,state
4306.0,22.0,11.0,110.0,rrrrrrggggrrrrrrgggg
4328.0,3.0,11.0,132.0,rrrrrryyyyrrrrrryyyy
4331.0,89.0,11.0,0.0,ggggggrrrrggggggrrrr
4420.0,3.0,11.0,89.0,yyyyyyrrrryyyyyyrrrr
4423.0,6.0,11.0,92.0,rrrrrrrrrrrrrrrrrrrr
4429.0,29.0,5.086485566158139,103.91351443384156,rrrrrrggggrrrrrrgggg
4458.0,3.0,5.086485566158139,132.91351443384156,rrrrrryyyyrrrrrryyyy
4461.0,83.0,5.086485566158139,0.9135144338415557,ggggggrrrrggggggrrrr
4544.0,3.0,5.086485566158139,83.91351443384156,yyyyyyrrrryyyyyyrrrr
4547.0,6.0,5.086485566158139,86.91351443384156,rrrrrrrrrrrrrrrrrrrr
4553.0,39.0,4.3837789988420255,93.61622100115801,rrrrrrggggrrrrrrgggg
4592.0,3.0,4.3837789988420255,132.616221001158,rrrrrryyyyrrrrrryyyy
4595.0,83.0,4.3837789988420255,0.61622100115801,ggggggrrrrggggggrrrr
4678.0,3.0,4.3837789988420255,83.61622100115801,yyyyyyrrrryyyyyyrrrr
4681.0,6.0,4.3837789988420255,86.61622100115801,rrrrrrrrrrrrrrrrrrrr
4687.0,40.0,4.3837789988420255,92.61622100115801,rrrrrrggggrrrrrrgggg
4727.0,3.0,4.3837789988420255,132.616221001158,rrrrrryyyyrrrrrryyyy
4730.0,83.0,4.3837789988420255,0.61622100115801,ggggggrrrrggggggrrrr
4813.0,3.0,4.3837789988420255,83.61622100115801,yyyyyyrrrryyyyyyrrrr
4816.0,6.0,4.3837789988420255,86.61622100115801,rrrrrrrrrrrrrrrrrrrr
4822.0,40.0,4.384321510039321,92.61567848996037,rrrrrrggggrrrrrrgggg
4862.0,3.0,4.384321510039321,132.61567848996037,rrrrrryyyyrrrrrryyyy
4865.0,83.0,4.384321510039321,0.6156784899603736,ggggggrrrrggggggrrrr
4948.0,3.0,4.384321510039321,83.61567848996037,yyyyyyrrrryyyyyyrrrr
4951.0,6.0,4.384321510039321,86.61567848996037,rrrrrrrrrrrrrrrrrrrr
4957.0,40.0,4.384321510039321,92.61567848996037,rrrrrrggggrrrrrrgggg
4997.0,3.0,4.384321510039321,132.61567848996037,rrrrrryyyyrrrrrryyyy
5000.0,83.0,4.384321510039321,0.6156784899603736,ggggggrrrrggggggrrrr
5083.0,3.0,4.384321510039321,83.61567848996037,yyyyyyrrrryyyyyyrrrr
5086.0,6.0,4.384321510039321,86.61567848996037,rrrrrrrrrrrrrrrrrrrr
5092.0,40.0,4.37439363003805,92.62560636996204,rrrrrrggggrrrrrrgggg
5132.0,3.0,4.37439363003805,132.62560636996204,rrrrrryyyyrrrrrryyyy
5135.0,83.0,4.37439363003805,0.6256063699620427,ggggggrrrrggggggrrrr
5218.0,3.0,4.37439363003805,83.62560636996204,yyyyyyrrrryyyyyyrrrr
5221.0,6.0,4.37439363003805,86.62560636996204,rrrrrrrrrrrrrrrrrrrr
5227.0,40.0,4.37439363003805,92.62560636996204,rrrrrrggggrrrrrrgggg
5267.0,3.0,4.37439363003805,132.62560636996204,rrrrrryyyyrrrrrryyyy
5270.0,83.0,4.37439363003805,0.6256063699620427,ggggggrrrrggggggrrrr
5353.0,3.0,4.37439363003805,83.62560636996204,yyyyyyrrrryyyyyyrrrr
5356.0,6.0,4.37439363003805,86.62560636996204,rrrrrrrrrrrrrrrrrrrr
5362.0,40.0,4.37439363003805,92.62560636996204,rrrrrrggggrrrrrrgggg
5402.0,3.0,4.37439363003805,132.62560636996204,rrrrrryyyyrrrrrryyyy
5405.0,83.0,4.37439363003805,0.6256063699620427,ggggggrrrrggggggrrrr
5488.0,3.0,4.37439363003805,83.62560636996204,yyyyyyrrrryyyyyyrrrr
5491.0,6.0,4.37439363003805,86.62560636996204,rrrrrrrrrrrrrrrrrrrr
5497.0,40.0,4.374370050395974,92.62562994960444,rrrrrrggggrrrrrrgggg
5537.0,3.0,4.374370050395974,132.62562994960444,rrrrrryyyyrrrrrryyyy
5540.0,83.0,4.374370050395974,0.6256299496044448,ggggggrrrrggggggrrrr
5623.0,3.0,4.374370050395974,83.62562994960444,yyyyyyrrrryyyyyyrrrr
5626.0,6.0,4.374370050395974,86.62562994960444,rrrrrrrrrrrrrrrrrrrr
5632.0,40.0,4.374370050395974,92.62562994960444,rrrrrrggggrrrrrrgggg
5672.0,3.0,4.374370050395974,132.62562994960444,rrrrrryyyyrrrrrryyyy
5675.0,83.0,4.374370050395974,0.6256299496044448,ggggggrrrrggggggrrrr
5758.0,3.0,4.374370050395974,83.62562994960444,yyyyyyrrrryyyyyyrrrr
5761.0,6.0,4.374370050395974,86.62562994960444,rrrrrrrrrrrrrrrrrrrr
5767.0,40.0,4.374370050395974,92.62562994960444,rrrrrrggggrrrrrrgggg
5807.0,3.0,4.374370050395974,132.62562994960444,rrrrrryyyyrrrrrryyyy
5810.0,83.0,4.374370050395974,0.6256299496044448,ggggggrrrrggggggrrrr
5893.0,3.0,4.374370050395974,83.62562994960444,yyyyyyrrrryyyyyyrrrr
5896.0,6.0,4.374370050395974,86.62562994960444,rrrrrrrrrrrrrrrrrrrr
5902.0,40.0,4.374370050395974,92.62562994960444,rrrrrrggggrrrrrrgggg
5942.0,3.0,4.374370050395974,132.62562994960444,rrrrrryyyyrrrrrryyyy
5945.0,83.0,4.374370050395974,0.6256299496044448,ggggggrrrrggggggrrrr
6028.0,3.0,4.374370050395974,83.62562994960444,yyyyyyrrrryyyyyyrrrr
6031.0,6.0,4.374370050395974,86.62562994960444,rrrrrrrrrrrrrrrrrrrr
6037.0,40.0,4.374370050395974,92.62562994960444,rrrrrrggggrrrrrrgggg
6077.0,3.0,4.374370050395974,132.62562994960444,rrrrrryyyyrrrrrryyyy
6080.0,83.0,4.374370050395974,0.6256299496044448,ggggggrrrrggggggrrrr
6163.0,3.0,4.374370050395974,83.62562994960444,yyyyyyrrrryyyyyyrrrr
6166.0,6.0,4.374370050395974,86.62562994960444,rrrrrrrrrrrrrrrrrrrr
6172.0,40.0,4.374370050395974,92.62562994960444,rrrrrrggggrrrrrrgggg
6212.0,3.0,4.374370050395974,132.62562994960444,rrrrrryyyyrrrrrryyyy
