t_start,duration,offset,t_local,state
4669.0,3.0,0.0,79.0,rrrrrrrrrrgyyyyyrrrrr
4672.0,25.0,0.0,82.0,rrrrrrgggggrrrrrggggg
4697.0,3.0,0.0,107.0,rrrrrrggyygrrrrryyyyy
4700.0,22.0,0.0,110.0,ggggggggrrgrrrrrrrrrr
4722.0,3.0,0.0,132.0,ggggyyyyrrgrrrrrrrrrr
4725.0,55.0,0.0,0.0,ggggrrrrrrggggrrrrrrr
4780.0,3.0,0.0,55.0,yyyyrrrrrrggggrrrrrrr
4783.0,21.0,0.0,58.0,rrrrrrrrrrggggggrrrrr
4804.0,3.0,0.0,79.0,rrrrrrrrrrgyyyyyrrrrr
4807.0,25.0,0.0,82.0,rrrrrrgggggrrrrrggggg
4832.0,3.0,0.0,107.0,rrrrrrggyygrrrrryyyyy
4835.0,22.0,0.0,110.0,ggggggggrrgrrrrrrrrrr
4857.0,3.0,0.0,132.0,ggggyyyyrrgrrrrrrrrrr
4860.0,55.0,0.0,0.0,ggggrrrrrrggggrrrrrrr
4915.0,3.0,0.0,55.0,yyyyrrrrrrggggrrrrrrr
4918.0,21.0,0.0,58.0,rrrrrrrrrrggggggrrrrr
4939.0,3.0,0.0,79.0,rrrrrrrrrrgyyyyyrrrrr
4942.0,25.0,0.0,82.0,rrrrrrgggggrrrrrggggg
4967.0,3.0,0.0,107.0,rrrrrrggyygrrrrryyyyy
4970.0,22.0,0.0,110.0,ggggggggrrgrrrrrrrrrr
4992.0,3.0,0.0,132.0,ggggyyyyrrgrrrrrrrrrr
4995.0,55.0,0.0,0.0,ggggrrrrrrggggrrrrrrr
5050.0,3.0,0.0,55.0,yyyyrrrrrrggggrrrrrrr
5053.0,21.0,0.0,58.0,rrrrrrrrrrggggggrrrrr
5074.0,3.0,0.0,79.0,rrrrrrrrrrgyyyyyrrrrr
5077.0,25.0,0.0,82.0,rrrrrrgggggrrrrrggggg
5102.0,3.0,0.0,107.0,rrrrrrggyygrrrrryyyyy
5105.0,22.0,0.0,110.0,ggggggggrrgrrrrrrrrrr
5127.0,3.0,0.0,132.0,ggggyyyyrrgrrrrrrrrrr
5130.0,55.0,0.0,0.0,ggggrrrrrrggggrrrrrrr
5185.0,3.0,0.0,55.0,yyyyrrrrrrggggrrrrrrr
5188.0,21.0,0.0,58.0,rrrrrrrrrrggggggrrrrr
5209.0,3.0,0.0,79.0,rrrrrrrrrrgyyyyyrrrrr
5212.0,25.0,0.0,82.0,rrrrrrgggggrrrrrggggg
5237.0,3.0,0.0,107.0,rrrrrrggyygrrrrryyyyy
5240.0,22.0,0.0,110.0,ggggggggrrgrrrrrrrrrr
5262.0,3.0,0.0,132.0,ggggyyyyrrgrrrrrrrrrr
5265.0,55.0,0.0,0.0,ggggrrrrrrggggrrrrrrr
5320.0,3.0,0.0,55.0,yyyyrrrrrrggggrrrrrrr
5323.0,21.0,0.0,58.0,rrrrrrrrrrggggggrrrrr
5344.0,3.0,0.0,79.0,rrrrrrrrrrgyyyyyrrrrr
5347.0,25.0,0.0,82.0,rrrrrrgggggrrrrrggggg
5372.0,3.0,0.0,107.0,rrrrrrggyygrrrrryyyyy
5375.0,22.0,0.0,110.0,ggggggggrrgrrrrrrrrrr
5397.0,3.0,0.0,132.0,ggggyyyyrrgrrrrrrrrrr
5400.0,55.0,0.0,0.0,ggggrrrrrrggggrrrrrrr
5455.0,3.0,0.0,55.0,yyyyrrrrrrggggrrrrrrr
5458.0,21.0,0.0,58.0,rrrrrrrrrrggggggrrrrr
5479.0,3.0,0.0,79.0,rrrrrrrrrrgyyyyyrrrrr
5482.0,25.0,0.0,82.0,rrrrrrgggggrrrrrggggg
5507.0,3.0,0.0,107.0,rrrrrrggyygrrrrryyyyy
5510.0,22.0,0.0,110.0,ggggggggrrgrrrrrrrrrr
5532.0,3.0,0.0,132.0,ggggyyyyrrgrrrrrrrrrr
5535.0,55.0,0.0,0.0,ggggrrrrrrggggrrrrrrr
5590.0,3.0,0.0,55.0,yyyyrrrrrrggggrrrrrrr
5593.0,21.0,0.0,58.0,rrrrrrrrrrggggggrrrrr
5614.0,3.0,0.0,79.0,rrrrrrrrrrgyyyyyrrrrr
5617.0,25.0,0.0,82.0,rrrrrrgggggrrrrrggggg
5642.0,3.0,0.0,107.0,rrrrrrggyygrrrrryyyyy
5645.0,22.0,0.0,110.0,ggggggggrrgrrrrrrrrrr
5667.0,3.0,0.0,132.0,ggggyyyyrrgrrrrrrrrrr
5670.0,55.0,0.0,0.0,ggggrrrrrrggggrrrrrrr
5725.0,3.0,0.0,55.0,yyyyrrrrrrggggrrrrrrr
5728.0,21.0,0.0,58.0,rrrrrrrrrrggggggrrrrr
5749.0,3.0,0.0,79.0,rrrrrrrrrrgyyyyyrrrrr
5752.0,25.0,0.0,82.0,rrrrrrgggggrrrrrggggg
5777.0,3.0,0.0,107.0,rrrrrrggyygrrrrryyyyy
5780.0,22.0,0.0,110.0,ggggggggrrgrrrrrrrrrr
5802.0,3.0,0.0,132.0,ggggyyyyrrgrrrrrrrrrr
5805.0,55.0,0.0,0.0,ggggrrrrrrggggrrrrrrr
5860.0,3.0,0.0,55.0,yyyyrrrrrrggggrrrrrrr
5863.0,21.0,0.0,58.0,rrrrrrrrrrggggggrrrrr
5884.0,3.0,0.0,79.0,rrrrrrrrrrgyyyyyrrrrr
5887.0,25.0,0.0,82.0,rrrrrrgggggrrrrrggggg
5912.0,3.0,0.0,107.0,rrrrrrggyygrrrrryyyyy
5915.0,22.0,0.0,110.0,ggggggggrrgrrrrrrrrrr
5937.0,3.0,0.0,132.0,ggggyyyyrrgrrrrrrrrrr
